PolicyID,Line,Construction,TIV_2012
826854,Residential,Wood,20787.98
331401,Residential,Wood,251799.53
259660,Residential,Wood,49152.33
518773,Commercial,Reinforced Masonry,2884092.41
123592,Residential,Wood,129515.53
475196,Residential,Wood,37967.98
143117,Residential,Wood,379251.87
984362,Residential,Masonry,412057.69
134777,Residential,Masonry,551585.66
222297,Residential,Wood,144197.44
265957,Residential,Masonry,1227929.42
918381,Residential,Masonry,1437426.86
796136,Residential,Wood,401854.4
845445,Residential,Wood,90667.25
226030,Residential,Wood,248936.75
271564,Commercial,Reinforced Masonry,2371772.51
924063,Residential,Masonry,388329.02
103266,Residential,Masonry,1302911.72
700435,Residential,Masonry,1032200.16
659660,Commercial,Reinforced Masonry,2040811.72
227300,Residential,Masonry,1133676.03
374066,Residential,Masonry,325912.43
123016,Residential,Wood,26047.08
420523,Residential,Wood,319.82
776342,Residential,Wood,365.19
776037,Residential,Wood,238.95
804597,Residential,Wood,259.28
608373,Residential,Wood,38273.68
595264,Residential,Wood,2033.26
407421,Residential,Wood,15907.32
352091,Residential,Wood,13860.5
803973,Residential,Wood,130.76
270558,Residential,Wood,86.07
652444,Residential,Wood,1029.82
827200,Residential,Wood,1078.27
850231,Commercial,Reinforced Concrete,16020000
498526,Commercial,Reinforced Masonry,3630963.57
717198,Residential,Masonry,475720.28
448126,Residential,Masonry,1215016.91
184340,Residential,Masonry,667112.77
638794,Residential,Wood,323540.18
407739,Residential,Wood,453601.39
184207,Residential,Wood,2848.77
657784,Residential,Wood,4364.65
814859,Residential,Wood,2221.11
811680,Residential,Wood,119165.19
979770,Residential,Wood,1308.42
252003,Residential,Wood,66973.71
226540,Residential,Wood,70212.33
672570,Residential,Wood,82209.94
155093,Residential,Wood,62218.32
974037,Residential,Wood,35159.69
979183,Residential,Wood,723.01
233479,Residential,Wood,502.56
755452,Residential,Wood,630.33
250746,Residential,Wood,375.21
537361,Residential,Wood,648.56
915444,Residential,Wood,3229.25
931045,Residential,Wood,252.54
901729,Residential,Wood,309.23
768473,Residential,Wood,21067.06
252678,Residential,Wood,333906.49
681011,Residential,Wood,931.47
951273,Residential,Wood,1108.98
789023,Residential,Wood,2067.47
240265,Residential,Wood,1587.22
588128,Residential,Wood,3083.75
972275,Residential,Wood,2234.74
168545,Residential,Wood,1647.37
197675,Residential,Wood,2430.07
999382,Residential,Wood,281.13
692391,Residential,Wood,242.24
672027,Residential,Wood,343.78
264144,Residential,Wood,334.97
770696,Residential,Wood,251.38
187260,Residential,Wood,13455.08
873049,Residential,Wood,863.86
593470,Residential,Wood,1087.22
963969,Residential,Wood,813.42
555273,Residential,Wood,313451.74
615393,Residential,Masonry,645063.78
490494,Residential,Wood,19224.88
697353,Residential,Masonry,586563.37
421097,Residential,Wood,306152.38
950831,Residential,Wood,437868.46
766780,Residential,Masonry,1716148.65
204413,Commercial,Reinforced Masonry,5787967.64
544764,Residential,Wood,144666
131988,Residential,Masonry,587956.31
129847,Residential,Masonry,537714.69
409099,Residential,Masonry,1396318.36
928010,Residential,Masonry,782920.83
466138,Residential,Masonry,852816.11
609599,Residential,Wood,231628.77
587061,Residential,Wood,78325.86
230711,Residential,Wood,38231.8
287115,Residential,Masonry,922060.46
776232,Residential,Wood,275537.13
745932,Residential,Masonry,525540.92
325051,Residential,Wood,253199.37
187894,Residential,Wood,134576.47
195243,Residential,Wood,343145.03
713013,Residential,Masonry,355736.99
253583,Residential,Wood,237046.38
781680,Residential,Wood,161850.54
542224,Residential,Wood,64428.68
104974,Residential,Wood,9223.8
723519,Residential,Wood,52290.05
493420,Residential,Wood,40210.81
334249,Residential,Wood,39494.49
527477,Residential,Wood,5901.15
359947,Residential,Wood,27421.31
746102,Residential,Wood,376530.01
949162,Residential,Wood,196046.63
696418,Residential,Masonry,428124.98
194983,Residential,Masonry,1235045.72
680323,Residential,Wood,38556.15
839993,Residential,Wood,333922.8
541094,Residential,Masonry,859352.32
239552,Residential,Wood,513870.43
770103,Residential,Wood,66360.62
165523,Residential,Wood,405965.08
344351,Residential,Wood,300299.23
942745,Residential,Wood,27919.87
947678,Residential,Masonry,743140.21
672744,Residential,Wood,5534.11
792046,Residential,Wood,22014.9
387999,Residential,Wood,487592.09
908535,Residential,Masonry,843704.36
358731,Residential,Wood,333387.49
677721,Residential,Masonry,795950.08
941277,Residential,Wood,64647.96
483690,Residential,Wood,111274.94
857802,Residential,Wood,6245.84
740906,Residential,Wood,561.04
919102,Residential,Wood,974.44
304392,Residential,Wood,672.05
375135,Residential,Wood,587.41
221539,Residential,Wood,1040.73
371791,Residential,Wood,396.49
982150,Residential,Wood,783.98
338482,Residential,Wood,770.68
286495,Residential,Wood,1246.29
366455,Residential,Wood,1423.56
398273,Residential,Wood,234.76
912893,Residential,Wood,179.17
966632,Residential,Wood,201.57
914040,Residential,Wood,402.55
882363,Residential,Wood,349.74
546934,Residential,Wood,322.29
816632,Residential,Wood,359.28
589723,Residential,Wood,335.16
430821,Residential,Wood,366.92
627786,Residential,Wood,1081.98
736953,Residential,Wood,953.4
533010,Residential,Wood,776.38
381430,Residential,Wood,1017.68
759310,Residential,Wood,704.05
444137,Residential,Wood,676.44
903870,Residential,Wood,365.84
624726,Residential,Wood,152.42
495956,Commercial,Reinforced Masonry,6413635.08
113363,Residential,Masonry,389901.22
357742,Commercial,Reinforced Masonry,3853408.3
279348,Residential,Masonry,811632.96
324826,Residential,Masonry,1178692.01
215848,Residential,Wood,8770.95
962606,Residential,Wood,831.34
887227,Residential,Wood,27717.87
565260,Residential,Wood,4828.17
328610,Residential,Wood,4307.48
944346,Residential,Masonry,1792090.31
644507,Residential,Masonry,521304.95
729667,Residential,Wood,363457.86
429283,Residential,Wood,60943.94
581781,Residential,Masonry,1439954.38
755753,Residential,Masonry,944986.4
142827,Residential,Masonry,706012.31
341946,Residential,Wood,86737.55
270573,Residential,Wood,93462.96
536379,Residential,Wood,63515.31
171775,Residential,Wood,441.04
708413,Residential,Wood,14258.21
954090,Residential,Wood,17732.57
549875,Residential,Wood,13237.56
781573,Residential,Wood,1814.36
669963,Residential,Wood,76329.97
973078,Residential,Wood,38569.37
587327,Residential,Wood,215382.17
575246,Residential,Wood,44827.65
943418,Residential,Wood,1638.81
578947,Residential,Masonry,1990783.6
186785,Residential,Wood,170521.84
636868,Residential,Masonry,1218723.4
396787,Residential,Masonry,517893.99
960541,Residential,Wood,311526.36
112131,Residential,Masonry,830816.11
188509,Residential,Masonry,1588682.78
413139,Residential,Wood,25561.62
962216,Residential,Wood,576.22
486011,Residential,Wood,681.96
807241,Residential,Wood,1687.08
633515,Residential,Wood,8499.99
834247,Residential,Wood,16501.94
784953,Residential,Wood,4817.69
468672,Residential,Wood,7737.04
164662,Residential,Wood,4676.86
136179,Residential,Wood,1099.93
703995,Residential,Wood,1003.96
236855,Residential,Wood,21496.9
574154,Residential,Wood,5815.27
909313,Residential,Wood,1962.95
867949,Residential,Wood,274.25
988803,Residential,Wood,284.57
176858,Residential,Wood,173.76
175809,Residential,Wood,118285.83
742632,Residential,Wood,70361.93
385687,Residential,Masonry,327965.41
177371,Residential,Wood,114221.16
112455,Residential,Wood,66307.16
336898,Residential,Wood,94652.19
204230,Residential,Wood,7575
830696,Residential,Wood,10570.32
909294,Residential,Wood,1909.68
782864,Residential,Wood,3155.28
843402,Residential,Wood,2659.74
869528,Residential,Wood,4654.02
524469,Residential,Wood,31019.81
169804,Residential,Wood,46882.6
347285,Residential,Wood,7076.28
567160,Residential,Wood,7100.1
654565,Residential,Wood,13693.18
510895,Residential,Wood,12503.07
987492,Residential,Wood,64070.74
586377,Residential,Wood,980.64
337553,Residential,Wood,540.33
354199,Residential,Wood,1287.07
981409,Residential,Wood,2308.95
206290,Residential,Wood,292.16
337732,Residential,Wood,1281.51
645321,Residential,Wood,1306.46
975467,Residential,Wood,285.72
395047,Residential,Wood,269.27
642389,Residential,Wood,52014.78
224356,Residential,Wood,3397.77
653196,Residential,Wood,1873.87
333301,Residential,Wood,1860.62
927664,Residential,Wood,1427.01
126301,Residential,Wood,1627.44
363406,Residential,Wood,2176
554639,Residential,Wood,1655.21
537517,Residential,Wood,70070.34
985795,Residential,Wood,53099.81
384126,Residential,Wood,74567.48
487525,Residential,Wood,81817.25
922534,Residential,Masonry,1710695.59
760822,Residential,Masonry,1594019.55
623487,Residential,Masonry,319138.77
872380,Residential,Wood,306956.79
524056,Residential,Wood,452527.82
222610,Residential,Wood,334557.91
198654,Residential,Masonry,725358.4
990746,Residential,Masonry,520261.79
225303,Residential,Wood,31730.09
925232,Residential,Wood,71207.91
800314,Residential,Wood,64271.82
550794,Residential,Wood,51033.81
350309,Residential,Wood,58728.03
580261,Residential,Masonry,361150.19
348652,Residential,Wood,10630.62
889450,Residential,Wood,6054.11
399352,Residential,Wood,39130.43
580279,Residential,Wood,7987.17
943758,Residential,Wood,6468.36
430347,Residential,Wood,340314.6
170664,Residential,Wood,7100.13
978837,Residential,Wood,25061.89
275155,Residential,Wood,52752.37
194680,Residential,Wood,7703.1
695630,Residential,Wood,43625.74
215995,Residential,Masonry,697140.42
238812,Residential,Wood,16753.9
968286,Residential,Wood,8670.88
218943,Residential,Wood,41006.22
317113,Residential,Wood,175378.68
451791,Residential,Wood,14171.54
652662,Residential,Wood,171535.5
400773,Residential,Wood,44209.98
665980,Residential,Wood,429755.75
158638,Residential,Masonry,1555347.45
292508,Residential,Wood,54059.74
464645,Residential,Masonry,488176.66
935905,Residential,Wood,12133.39
406770,Residential,Masonry,395003.92
590484,Residential,Wood,61980.78
812083,Residential,Wood,147995.04
406339,Residential,Wood,117575.56
590191,Residential,Wood,66707.37
872415,Residential,Wood,75749.19
100183,Residential,Wood,75451.36
388113,Residential,Wood,65462.43
401548,Residential,Masonry,1743934.55
470715,Commercial,Reinforced Masonry,4083945.06
867722,Residential,Masonry,769222.16
901247,Commercial,Reinforced Masonry,9180000
640036,Residential,Wood,552608.15
241060,Residential,Wood,31891.45
628393,Residential,Wood,85657
446363,Residential,Wood,14273.14
260998,Residential,Wood,164289.92
690403,Residential,Wood,70338.68
393469,Residential,Wood,81128.52
264232,Residential,Wood,144173.01
743750,Residential,Wood,24894.61
907482,Residential,Wood,21749.39
921398,Residential,Wood,58351.9
963545,Residential,Masonry,803372.33
384813,Residential,Masonry,880598.85
116201,Residential,Masonry,2241316.78
206089,Residential,Masonry,1114474.97
202042,Residential,Wood,25878.68
870972,Residential,Masonry,638786.2
263023,Residential,Wood,67156.31
444839,Commercial,Reinforced Masonry,6184645.67
554136,Residential,Wood,29253.59
763442,Residential,Wood,20018.19
929994,Residential,Wood,80903.03
531174,Residential,Wood,1293
557398,Commercial,Reinforced Masonry,9900000
404442,Commercial,Reinforced Masonry,6024191.18
506915,Residential,Wood,76885.88
373536,Commercial,Reinforced Concrete,18090000
844429,Residential,Wood,46818
283751,Residential,Wood,3839.57
346096,Residential,Masonry,1564996.21
636998,Residential,Wood,114459.84
244426,Residential,Wood,12560.43
114549,Residential,Wood,60403.96
662993,Residential,Wood,97140.64
221023,Residential,Wood,71782.21
657126,Residential,Wood,92083.29
579728,Residential,Wood,53256.43
342330,Residential,Wood,4678.21
522288,Residential,Wood,57676.02
147972,Residential,Wood,2663.66
413112,Residential,Wood,1135.15
769784,Residential,Wood,11914.34
442020,Residential,Wood,4553.51
323442,Residential,Masonry,709934.54
998523,Residential,Masonry,472342.77
241351,Residential,Masonry,668012.7
254636,Residential,Masonry,1184208.55
599130,Residential,Wood,24484.09
993406,Residential,Wood,879.16
129197,Residential,Wood,1609.59
387772,Residential,Wood,279.52
188539,Residential,Wood,351.09
966998,Residential,Wood,567
749607,Residential,Wood,550.16
535991,Residential,Wood,11711.28
193274,Residential,Wood,885.49
754564,Residential,Wood,409.55
749566,Residential,Wood,412.01
847856,Residential,Wood,201.63
330371,Residential,Wood,189.32
497553,Residential,Wood,291.21
113326,Residential,Wood,416.97
903029,Residential,Wood,340.03
222753,Residential,Wood,280.97
681211,Residential,Wood,18989.11
297969,Residential,Wood,3714.3
428746,Residential,Wood,5356.83
803892,Commercial,Reinforced Concrete,15570000
438700,Residential,Wood,57568.75
398597,Residential,Wood,92194.63
164281,Residential,Wood,141844.8
803877,Residential,Wood,6159.93
482168,Residential,Wood,4887.27
755955,Residential,Wood,11260.47
965248,Residential,Wood,52539.51
244345,Residential,Wood,24784.83
936339,Residential,Wood,1261.46
897474,Residential,Wood,12287.03
391278,Residential,Wood,14399.7
957782,Residential,Wood,164136.12
251684,Residential,Wood,36174.64
641478,Commercial,Reinforced Masonry,4220852.74
474867,Residential,Wood,8069.09
490406,Residential,Wood,42647.29
915481,Residential,Wood,76886.1
841009,Residential,Wood,38602.19
840625,Residential,Wood,8955.81
635630,Residential,Wood,35223.11
177196,Residential,Wood,34214.78
861422,Residential,Wood,33407.55
552214,Residential,Wood,2760.03
238887,Residential,Masonry,1708566.43
493555,Residential,Wood,65053.09
132602,Residential,Wood,5119.62
845185,Residential,Masonry,543219.16
164980,Residential,Wood,18837.21
496569,Residential,Wood,3667.71
148266,Residential,Wood,1077.08
147958,Residential,Wood,1268.72
163343,Residential,Wood,64271.62
329163,Residential,Wood,73007.51
583236,Residential,Wood,56241.05
461324,Residential,Wood,35829.43
220158,Residential,Wood,173790.32
328677,Residential,Masonry,796952.91
488314,Residential,Wood,22095.68
310994,Residential,Masonry,880765.65
713148,Residential,Masonry,688016.61
489265,Residential,Masonry,1080428.57
659216,Residential,Wood,17199.73
279868,Residential,Wood,18060.37
495998,Residential,Wood,5830
568583,Residential,Wood,31772.52
677274,Residential,Wood,501.79
852311,Residential,Wood,328.49
822395,Residential,Wood,575.19
253856,Residential,Wood,609.28
551302,Residential,Wood,376.16
496047,Residential,Wood,338.33
374148,Residential,Wood,274.58
792523,Residential,Wood,961.74
900748,Residential,Wood,1410.31
445981,Residential,Wood,1157.83
660678,Residential,Wood,1236.49
150447,Residential,Wood,1362.39
364459,Residential,Wood,1599.51
887035,Residential,Wood,1494.14
